,Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,place_id,googlename,googlelat,googlelon,googleaddress,cost,multiple,how
1954,Asad Sales Inc,-87.69567099999999,41.808310999999996,2844 W 47th St,,Chicago,IL,60632,1948.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1955,Casey's General Store 1716,-89.714745,39.960747,701 E Hargrave St,,Athens,IL,62613,9779.0,MENARD,0,0,0.0,0.0,0,0.0,0,0
1956,IGA Heyworth,-88.977676,40.314167,104 N Buchanan St,,Heyworth,IL,61745,9554.0,MCLEAN,0,0,0.0,0.0,0,0.0,0,0
1957,Popecks BP,-89.188141,38.325996,279 E Main St,,Ashley,IL,62808,303.0,WASHINGTON,0,0,0.0,0.0,0,0.0,0,0
1958,NAMASTE PLAZA,-90.490768,41.483917,3228 AVENUE OF CITIES,,MOLINE,IL,61265,,ROCK ISLAND,0,0,0.0,0.0,0,0.0,0,0
1959,Fast Track,-90.104034,38.876614000000004,310 E Saint Louis Ave,,East Alton,IL,62024,1441.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
1960,Walgreens 01670,-87.93244200000001,41.804169,16 Grant Sq,,Hinsdale,IL,60521,3360.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
1961,Walgreens 04572,-87.936203,41.764034,501 Plainfield Rd,,Willowbrook,IL,60527,5341.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
1962,Walgreens 09347,-87.777596,41.661373,12659 S Ridgeland Ave,,Palos Heights,IL,60463,1871.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1963,Walgreens 00039,-87.979065,42.109695,235 E Palatine Rd,,Arlington Heights,IL,60004,3936.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1964,Walgreens 02213,-88.074913,42.175971999999994,1285 S Rand Rd,,Lake Zurich,IL,60047,2960.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
1965,Walgreens 03406,-88.33541899999999,42.17672,100 N Randall Rd,,Lake in the Hills,IL,60156,4471.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
1966,Walgreens 03512,-88.003937,42.082432,1711 W Campbell St,,Arlington Heights,IL,60005,1517.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1967,Walgreens 04040,-88.252808,42.215332000000004,500 Northwest Hwy,,Cary,IL,60013,2995.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
1968,Walgreens 04464,-88.111351,42.212371999999995,910 N Rand Rd,,Lake Zurich,IL,60047,3201.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
1969,Walgreens 04611,-87.839584,42.073009000000006,3301 Glenview Rd,,Glenview,IL,60025,2545.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1970,Walgreens 05107,-87.90598299999999,42.080566,1701 E Kensington Rd,,Mount Prospect,IL,60056,1922.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1971,Walgreens 05284,-88.276207,42.161274,1301 E Algonquin Rd,,Algonquin,IL,60102,4529.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
1972,Walgreens 05711,-87.922066,42.048557,17 W Golf Rd,,Des Plaines,IL,60016,2410.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1973,Walgreens 05735,-88.045776,42.006607,641 Meacham Rd,,Elk Grove Village,IL,60007,3047.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1974,Walgreens 07754,-88.063637,42.086628000000005,805 W Euclid Ave,,Palatine,IL,60067,7301.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1975,Dollar General Store 11655,-89.530937,38.547134,1549 Lake Park Dr,,Germantown,IL,62245,,CLINTON,0,0,0.0,0.0,0,0.0,0,0
1976,Dollar General Store 11729,-91.39631700000001,39.96302,2614 N 12th St,,Quincy,IL,62305,1318.0,ADAMS,0,0,0.0,0.0,0,0.0,0,0
1977,Dollar General Store 11707,-88.779205,38.839619,1000 W Washington St,,Farina,IL,62838,1331.0,FAYETTE,0,0,0.0,0.0,0,0.0,0,0
1978,Lansing BP,-87.558899,41.586021,17002 Torrence Ave,,Lansing,IL,60438,1098.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1979,"African SuperMarket & Liquors, Inc",-87.730339,41.880699,4156 W Madison St,,Chicago,IL,60624,2303.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1980,7-Eleven 33844A,-88.75341800000001,41.921551,802 S 4th St,,Dekalb,IL,60115,4410.0,DE KALB,0,0,0.0,0.0,0,0.0,0,0
1981,Dollar Tree 637,-87.636391,41.570910999999995,17510 Halsted St,,Homewood,IL,60430,2006.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1982,Dollar Tree 704,-89.604843,40.73959,801 W Lake St,Ste 140A,Peoria,IL,61614,5951.0,PEORIA,0,0,0.0,0.0,0,0.0,0,0
1983,Dollar Tree 2915,-89.612335,40.699734,1200 W Main St,,Peoria,IL,61606,1200.0,PEORIA,0,0,0.0,0.0,0,0.0,0,0
1984,Dollar Tree 3261,-89.11198399999999,42.315422,3818 W Riverside Blvd,Ste 121,Rockford,IL,61101,9516.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
1985,Andy's Deli & Mikolajczyk Sausage Shop Inc 1,-87.772163,41.980469,5442 N Milwaukee Ave,,Chicago,IL,60630,1225.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1986,CKM INC.,-87.663208,41.662791999999996,12701 S Paulina St,,Calumet Park,IL,60827,5953.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1987,Walgreens 07596,-88.472267,41.903011,1001 N Main St,,Elburn,IL,60119,9118.0,KANE,0,0,0.0,0.0,0,0.0,0,0
1988,Walgreens 07860,-88.20835100000001,42.192444,900 Northwest Hwy,,Fox River Grove,IL,60021,1914.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
1989,Walgreens 09059,-88.369675,42.175671,4001 W Algonquin Rd,,Algonquin,IL,60102,9401.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
1990,Walgreens 09246,-87.971321,42.078938,1000 E Northwest Hwy,,Arlington Heights,IL,60004,6235.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1991,Walgreens 11662,-88.137825,42.161522,189 W Northwest Hwy,,Barrington,IL,60010,3107.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
1992,Walgreens 12581,-89.231987,37.461147,745 E Vienna St,,Anna,IL,62906,2041.0,UNION,0,0,0.0,0.0,0,0.0,0,0
1993,Walgreens 04150,-88.841217,42.240173,230 W Chrysler Dr,,Belvidere,IL,61008,6304.0,BOONE,0,0,0.0,0.0,0,0.0,0,0
1994,Walgreens 04463,-88.316849,41.996303999999995,1201 W Spring St,,South Elgin,IL,60177,2990.0,KANE,0,0,0.0,0.0,0,0.0,0,0
1995,Walgreens `06001,-89.017708,42.429504,5065 Hononegah Rd,,Roscoe,IL,61073,8682.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
1996,CVS 7017,-88.95919,40.462524,1130 S Veterans Pkwy,,Bloomington,IL,61704,,MCLEAN,0,0,0.0,0.0,0,0.0,0,0
1997,CVS 5482,-87.766693,41.946308,3615 N Central Ave,,Chicago,IL,60634,2753.0,COOK,0,0,0.0,0.0,0,0.0,0,0
1998,CVS 5619,-88.248688,42.213032,25 Northwest Hwy,,Cary,IL,60013,2925.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
1999,CVS 7970,-88.381416,42.175625,4511 W Algonquin Rd,,Lake in the Hills,IL,60156,3502.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
2000,CVS 8910,-87.62059,41.885849,205 N Columbus,,Chicago,IL,60601,,COOK,0,0,0.0,0.0,0,0.0,0,0
2001,CVS 8926,-88.104347,42.476139,983 IL Route 59,,Antioch,IL,60002,1453.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2002,Speedway 7514,-88.315849,42.058407,1570 Big Timber Rd,,Elgin,IL,60123,1702.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2003,7 Eleven 33739,-87.949562,41.88456,525 S Spring Rd,,Elmhurst,IL,60126,3824.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2004,Dollar Tree 633,-87.723274,41.800041,5119 S Pulaski Rd,,Chicago,IL,60632,4219.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2005,Dollar Tree 1979,-88.020012,42.078342,3208 Kirchoff Rd,,Rolling Meadows,IL,60008,1847.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2006,Bimbo Bakeries 7506,-87.82354699999999,42.054874,7931 Golf Rd,,Morton Grove,IL,60053,1040.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2007,Bimbo Bakeries 7515,-87.74000500000001,41.696358000000004,10800 S Cicero Ave,,Oak Lawn,IL,60453,5404.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2008,BUTERA FOODS  85,-88.277489,42.029808,3 Clock Tower Plz,,Elgin,IL,60120,7800.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2009,Taza Bakery,-87.70734399999999,41.997467,3100 W Devon Ave,,Chicago,IL,60659,1408.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2010,Polish Deli,-89.049385,42.258137,3002 Charles St,,Rockford,IL,61108,1747.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
2011,Dollar Tree 3347,-88.028214,42.139175,649 E Dundee Rd,Bldg D,Palatine,IL,60074,2817.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2012,Dollar Tree 3564,-88.969376,37.744186,2406 Williamson County Pkwy,Ste B,Marion,IL,62959,5271.0,WILLIAMSON,0,0,0.0,0.0,0,0.0,0,0
2013,Dollar Tree 4204,-87.662674,41.682613,11618 S Marshfield Ave,,Chicago,IL,60643,,COOK,0,0,0.0,0.0,0,0.0,0,0
2014,Walgreens 06004,-88.999504,42.317558,3929 N Mulford Rd,,Rockford,IL,61114,5600.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
2015,Walgreens 06796,-88.34088100000001,41.989399,290 Randall Rd,,South Elgin,IL,60177,2274.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2016,Walgreens 07457,-88.43435699999999,42.153797,12000 Princeton Dr,,Huntley,IL,60142,7654.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
2017,Walgreens 09127,-89.029022,42.280312,1145 N Alpine Rd,,Rockford,IL,61107,3613.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
2018,Walgreens 12126,-89.019051,42.365742,1680 W Lane Rd,,Machesney Park,IL,61115,1623.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
2019,Walgreens 12555,-88.979752,42.241318,2404 S Perryville Rd,,Rockford,IL,61108,8231.0,WINNEBAGO,0,0,0.0,0.0,0,0.0,0,0
2020,Walgreens 03015,-87.938461,41.901726000000004,160 N Robert T Palmer Dr,,Elmhurst,IL,60126,3434.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2021,Walgreens 05148,-88.072121,41.957394,180 E Lake St,,Bloomingdale,IL,60108,1129.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2022,Walgreens 05282,-87.767555,42.012009,5600 W Touhy Ave,,Niles,IL,60714,4001.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2023,Walgreens 09217,-88.024307,41.885822,309 W Saint Charles Rd,,Lombard,IL,60148,2234.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2024,Walgreens 01033,-87.710258,42.07785,811 Green Bay Rd,,Wilmette,IL,60091,2519.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2025,7-Eleven 30138,-87.97847,41.86039,17 W Roosevelt Rd,,Villa Park,IL,60181,3532.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2026,7-Eleven 33839a,-87.664688,41.869362,1524 W Taylor St,,Chicago,IL,60607,4016.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2027,B & R Grocery East,-88.816254,41.133354,1123 N Otter Creek Rd,,Streator,IL,61364,1899.0,LA SALLE,0,0,0.0,0.0,0,0.0,0,0
2028,Walgreens 02684,-87.749084,42.026340000000005,4850 Oakton St,,Skokie,IL,60077,2953.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2029,Walgreens 04540,-87.83625,42.010975,901 W Touhy Ave,,Park Ridge,IL,60068,3230.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2030,Aldi 32,-87.654701,41.914635,1836 N Clybourn Ave,,Chicago,IL,60614,4902.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2031,Aldi 82,-87.71021999999999,41.939346,3320 W Belmont Ave,,Chicago,IL,60618,5513.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2032,Marathon,-87.692451,41.990517,2500 W Peterson Ave,,Chicago,IL,60659,4109.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2033,st. clair food market,-90.112137,38.616859000000005,3793 Saint Clair Ave,,East Saint Louis,IL,62205,2640.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
2034,7-Eleven 33895,-88.28591899999999,41.920677000000005,2400 E Main St,Ste 116,Saint Charles,IL,60174,2415.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2035,J & S Oriental Food Store,-88.244476,41.741238,2970 Ogden Ave,,Aurora,IL,60504,7204.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2036,Walgreens 05257,-87.959175,42.304771,1770 N Milwaukee Ave,,Libertyville,IL,60048,1317.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2037,Walgreens 05258,-87.948235,42.259246999999995,1470 S Milwaukee Ave,,Libertyville,IL,60048,3796.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2038,Walgreens 05428,-87.786469,42.165436,632 Roger Williams Ave,,Highland Park,IL,60035,4824.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2039,Walgreens 05683,-87.798355,42.080086,1403 Waukegan Rd,,Glenview,IL,60025,2120.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2040,Walgreens 05830,-88.003975,42.26923,345 N Lake St,,Mundelein,IL,60060,2207.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2041,Walgreens 05832,-87.98563399999999,42.139069,1225 W Dundee Rd,,Buffalo Grove,IL,60089,4009.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2042,Walgreens 07769,-88.24740600000001,42.441928999999995,7880 Winn Rd,,Spring Grove,IL,60081,9687.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
2043,Walgreens 07824,-88.06671899999999,42.344902000000005,40 E Belvidere Rd,,Hainesville,IL,60030,1040.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2044,Walgreens 10122,-88.040749,42.277248,951 N IL Route 83,,Mundelein,IL,60060,9115.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2045,Walgreens 07292,-88.279602,41.921215000000004,2751 E Main St,,Saint Charles,IL,60174,2401.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2046,Walgreens 05553,-88.116699,42.09013,1550 W Algonquin Rd,,Hoffman Estates,IL,60192,1575.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2047,Walgreens 09506,-88.061325,42.028172,770 E Schaumburg Rd,,Schaumburg,IL,60194,3508.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2048,7-Eleven 33064,-88.376274,41.787273,2411 W Sullivan Rd,,Aurora,IL,60506,6445.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2049,Aldi 70,-87.663513,41.754902,7627 S Ashland Ave,,Chicago,IL,60620,4248.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2050,Kmart 9532,-88.56084399999999,39.1315,1006 N Keller Dr,,Effingham,IL,62401,1743.0,EFFINGHAM,0,0,0.0,0.0,0,0.0,0,0
2051,Kmart 9680,-88.95614599999999,37.897255,3 W Frankfort Plz,,West Frankfort,IL,62896,4964.0,FRANKLIN,0,0,0.0,0.0,0,0.0,0,0
2052,Lake Marathon 098723,-87.874222,41.897038,3301 W Lake St,,Melrose Park,IL,60160,2823.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2053,CVS 6385,-88.489243,38.679279,1301 N State Rd,,Flora,IL,62839,1093.0,CLAY,0,0,0.0,0.0,0,0.0,0,0
2054,CVS 6693,-88.16268199999999,38.990978000000005,207 W Jourdan St,,Newton,IL,62448,1930.0,JASPER,0,0,0.0,0.0,0,0.0,0,0
2055,CVS 6886,-88.174942,38.080856,1101 W Main St,,Carmi,IL,62821,1380.0,WHITE,0,0,0.0,0.0,0,0.0,0,0
2056,CVS 8663,-89.6987,41.8088,2301 N Locust,,Sterling,IL,61081,,WHITESIDE,0,0,0.0,0.0,0,0.0,0,0
2057,HSR INC.,-87.80603,41.916321,2000 N Harlem Ave,,Elmwood Park,IL,60707,3119.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2058,Baranowski Bakery & Deli,-87.866745,41.929695,9653 W Grand Ave,,Franklin Park,IL,60131,,COOK,0,0,0.0,0.0,0,0.0,0,0
2059,Dollar General 11882,-90.0056,38.593033,10261 Lincoln Trl,,Fairview Heights,IL,62208,1838.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
2060,Dollar General 11821,-87.641335,41.664413,12635 S Halsted St,,Chicago,IL,60628,7012.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2061,Dollar General 11761,-87.778397,40.122929,497 N Oakwood St,,Oakwood,IL,61858,6283.0,VERMILION,0,0,0.0,0.0,0,0.0,0,0
2062,Dollar General 11713,-89.773003,41.056197999999995,601 S 7th St,,Wyoming,IL,61491,1353.0,STARK,0,0,0.0,0.0,0,0.0,0,0
2063,Dollar General 11908,-87.816238,41.952618,7540 W Irving Park Rd,,Norridge,IL,60706,2104.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2064,7-Eleven 33737A,-88.061646,41.859119,6 S Park Blvd,,Glen Ellyn,IL,60137,6211.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2065,7-Eleven 20278D,-90.154839,38.701569,1151 Niedringhaus Ave,,Granite City,IL,62040,3338.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
2066,Dollar Tree 911,-90.067451,38.868832,603 Wesley Dr,,Wood River,IL,62095,1970.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
2067,Dollar Tree 1777,-88.95614599999999,37.897171,7 W Frankfort Plz,,West Frankfort,IL,62896,4964.0,FRANKLIN,0,0,0.0,0.0,0,0.0,0,0
2068,Dollar Tree 2943,-88.56197399999999,39.139378,1302 Ave of Mid America,,Effingham,IL,62401,4647.0,EFFINGHAM,0,0,0.0,0.0,0,0.0,0,0
2069,Dollar Tree 4226,-88.125771,41.703762,279 N Weber Rd,Unit 10,Bolingbrook,IL,60490,,WILL,0,0,0.0,0.0,0,0.0,0,0
2070,Dollar Tree 1032,-87.817833,41.716515,9606 S Roberts Rd,Unit C1,Hickory Hills,IL,60457,2238.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2071,Walgreens 03433,-88.142494,42.046669,2560 W Golf Rd,,Hoffman Estates,IL,60169,1114.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2072,Walgreens 12504,-88.728218,37.155609000000005,110 W 10th St,,Metropolis,IL,62960,1502.0,MASSAC,0,0,0.0,0.0,0,0.0,0,0
2073,79TH STATE SHELL,-87.624504,41.751453000000005,7859 S State St,,Chicago,IL,60619,2307.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2074,Costco Wholesale 0342,-88.205765,41.745689,1324 S State Route 59,,NAPERVILLE,IL,60564,,WILL,0,0,0.0,0.0,0,0.0,0,0
2075,Costco Wholesale 0348,-87.822456,42.106628,2900 Patriot Blvd,,Glenview,IL,60026,8046.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2076,Costco Wholesale 0371,-88.130829,41.939632,505 W Army Trail Rd,,Bloomingdale,IL,60108,1391.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2077,Costco Wholesale 0378,-88.092789,42.185134999999995,680 S Rand Rd,,Lake Zurich,IL,60047,3409.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2078,Costco Wholesale 0380,-87.676773,41.931038,2746 N Clybourn Ave,,Chicago,IL,60614,1006.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2079,Costco Business Center 580,-87.741814,41.760124,7300 S Cicero Ave,,Bedford Park,IL,60629,5817.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2080,Costco Wholesale 0383,-87.78173100000001,42.013702,7311 N Melvina Ave,,Niles,IL,60714,3905.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2081,Costco Wholesale 0387,-88.044945,42.053028000000005,1375 N Meacham Rd,,Schaumburg,IL,60173,4805.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2082,Costco Wholesale 0388,-87.96270799999999,41.846455,1901 W 22nd St,,Oak Brook,IL,60523,1759.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2083,Costco Wholesale 0647,-87.860123,41.601181,9915 W 159th St,,Orland Park,IL,60467,4572.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2084,Costco Wholesale 0774,-88.336777,42.181808000000004,250 N Randall Rd,,Lake in the Hills,IL,60156,5943.0,MCHENRY,0,0,0.0,0.0,0,0.0,0,0
2085,Costco Wholesale 0779,-87.93675999999999,42.08321,999 N Elmhurst Rd,,Mt Prospect,IL,60056,1135.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2086,Costco Wholesale 1040,-88.340027,41.908878,221 S Randall Rd,,St Charles,IL,60174,1524.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2087,MIDWAY GAS,-87.74026500000001,41.778529999999996,4710 W 63rd St,,Chicago,IL,60629,5507.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2088,ALSIP GAS,-87.738846,41.669983,12249 S Cicero Ave,,Alsip,IL,60803,2906.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2089,7-Eleven 33752,-88.028671,41.885063,401 Crescent Blvd,,Lombard,IL,60148,2452.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2090,Pat's Country House Grocery,-90.25131999999999,42.47699,501 Main St,,Scales Mound,IL,61075,9398.0,JO DAVIESS,0,0,0.0,0.0,0,0.0,0,0
2091,Western Citgo,-87.674217,41.495369000000004,2035 Western Ave,,Chicago Heights,IL,60411,3932.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2092,7-Eleven 34122,-88.125404,41.669810999999996,1091 S Weber Rd,,Bolingbrook,IL,60490,5614.0,WILL,0,0,0.0,0.0,0,0.0,0,0
2093,Huerta Food Store,-87.70300300000001,41.774994,6509 S Kedzie Ave,,Chicago,IL,60629,3430.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2094,BISHOY CORPORATION,-87.904114,42.377071,1188 N US Highway 41,,Gurnee,IL,60031,2236.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2095,7-Eleven 30120G,-87.693489,41.55724,3154 183rd St,,Homewood,IL,60430,2807.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2096,Walgreens 05384,-87.888863,41.804642,4700 Gilbert Ave,Ste 58,Western Springs,IL,60558,1662.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2097,Walgreens 10205,-89.901604,38.732208,640 Edwardsville Rd,,Troy,IL,62294,1336.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
2098,Walgreens 05126,-87.530647,41.564198,3564 Ridge Rd,,Lansing,IL,60438,3315.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2099,Walgreens 05045,-87.845726,42.166924,780 Waukegan Rd,,Deerfield,IL,60015,4305.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2100,Walgreens 12624,-88.04379300000001,41.750111,2501 75th St,,Woodridge,IL,60517,2854.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2101,Walgreens 12468,-87.86782099999999,41.120823,222 W Court St,,Kankakee,IL,60901,3711.0,KANKAKEE,0,0,0.0,0.0,0,0.0,0,0
2102,Walgreens 12868,-88.399506,40.194843,104 N Lombard St,,Mahomet,IL,61853,9097.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
2103,7-eleven 33865,-87.97551700000001,41.802772999999995,301 N Cass Ave,,Westmont,IL,60559,1524.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2104,Casey's General Store 2825,-88.95620699999999,40.030978999999995,506 S Wood St,,Maroa,IL,61756,7545.0,MACON,0,0,0.0,0.0,0,0.0,0,0
2105,Casey's General Store 2837,-91.058937,40.039806,505 E Wood St,,Camp Point,IL,62320,,ADAMS,0,0,0.0,0.0,0,0.0,0,0
2106,European Food Mart,-87.657501,41.994453,1063 W Granville Ave,,Chicago,IL,60660,2131.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2107,Family Pantry,-88.27892299999999,41.886509000000004,1409 E State St,,Geneva,IL,60134,2489.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2108,Tienda El Maguey,-90.05148299999999,38.658478,8402 Collinsville Rd,,Collinsville,IL,62234,7621.0,MADISON,0,0,0.0,0.0,0,0.0,0,0
2109,Thornton's 306,-88.257874,42.102463,100 E Dundee Ave,,East Dundee,IL,60118,1644.0,KANE,0,0,0.0,0.0,0,0.0,0,0
2110,Thornton's 386,-88.276878,40.116432,101 S Mattis Ave,,Champaign,IL,61821,3049.0,CHAMPAIGN,0,0,0.0,0.0,0,0.0,0,0
2111,CVS 7020,-88.95134,40.517715,1701 Fort Jesse Rd,,Normal,IL,61761,2285.0,MCLEAN,0,0,0.0,0.0,0,0.0,0,0
2112,CVS 7760,-87.850204,41.528374,19900 La Grange Rd,,Mokena,IL,60448,8674.0,WILL,0,0,0.0,0.0,0,0.0,0,0
2113,CVS 1054,-87.641129,41.883224,101 N Clinton St,,Chicago,IL,60661,,COOK,0,0,0.0,0.0,0,0.0,0,0
2114,Dollar General 11993,-87.79729499999999,41.748234000000004,7100 W 79th St,,Burbank,IL,60459,1006.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2115,Dollar General 12061,-87.72672299999999,41.866172999999996,4046 W Roosevelt Rd,,Chicago,IL,60624,3937.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2116,Dollar General 12110,-87.865639,42.370281,2613 Grand Ave,,Waukegan,IL,60085,2410.0,LAKE,0,0,0.0,0.0,0,0.0,0,0
2117,Walgreens 04636,-88.010025,41.808907,1000 Ogden Ave,,Downers Grove,IL,60515,2803.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
2118,Star Beauty Supply,-90.11936999999999,38.611984,3305 State St,,East Saint Louis,IL,62205,2207.0,ST CLAIR,0,0,0.0,0.0,0,0.0,0,0
2119,Neighborhood Pantry,-88.111366,42.052982,1469 Glen Lake Rd,,Hoffman Estates,IL,60169,4021.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2120,Pete's Fresh Market,-87.71464499999999,41.720619,3720 W 95th St,,Evergreen Park,IL,60805,2137.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2121,Panaderia y Pizzeria la Villa,-87.753281,41.924209999999995,5050 W Fullerton Ave,,Chicago,IL,60639,2414.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2122,Avkar Grocer & Tobacco,-88.198341,41.706692,1411 NAPERVILLE / PLAINFIELD ROAD,,NAPERVILLE,IL,60564,,WILL,0,0,0.0,0.0,0,0.0,0,0
2123,P & S Meats,-87.80677,42.017967,7544 N Milwaukee Ave,,Chicago,IL,60631,4444.0,COOK,0,0,0.0,0.0,0,0.0,0,0
2124,CORNER PANTRY INC. 1,-88.102303,41.89526,331 S Schmale Rd,,Carol Stream,IL,60188,2701.0,DU PAGE,0,0,0.0,0.0,0,0.0,0,0
